Model,Step,Method,Bin_ID,Feature_Value
7M,12000,Frequency,16,0.5223803520202637
7M,12000,Frequency,17,0.5071699023246765
7M,12000,Frequency,18,0.4906427562236786
7M,12000,Frequency,19,0.48690035939216614
7M,12000,Frequency,20,0.4745740592479706
7M,12000,Frequency,21,0.45766061544418335
7M,12000,Frequency,22,0.4589819312095642
7M,12000,Frequency,23,0.44377583265304565
7M,12000,Frequency,24,0.4338518977165222
7M,12000,Frequency,25,0.4226447641849518
7M,12000,Frequency,26,0.4153127372264862
7M,12000,Frequency,27,0.4059448838233948
7M,12000,Frequency,28,0.3961147665977478
7M,12000,Frequency,29,0.38791751861572266
7M,12000,Frequency,30,0.3766995966434479
7M,12000,Frequency,31,0.36320188641548157
7M,12000,Frequency,32,0.3566461503505707
7M,12000,Frequency,33,0.3411479890346527
7M,12000,Frequency,34,0.3292578160762787
7M,12000,Frequency,35,0.3166562020778656
7M,12000,Frequency,36,0.30409231781959534
7M,12000,Frequency,37,0.28764909505844116
7M,12000,Frequency,38,0.2756740152835846
7M,12000,Frequency,39,0.25920403003692627
7M,12000,Frequency,40,0.24806375801563263
7M,12000,Frequency,41,0.23961219191551208
7M,12000,Frequency,42,0.23365402221679688
7M,12000,Frequency,43,0.2294008731842041
7M,12000,Frequency,44,0.22864684462547302
7M,12000,Random,0,0.47035935521125793
7M,12000,Random,1,0.4728059470653534
7M,12000,Random,2,0.4851914346218109
7M,12000,Random,3,0.47312095761299133
7M,12000,Random,4,0.4732625484466553
7M,12000,Random,5,0.4661954343318939
7M,12000,Random,6,0.4755590558052063
7M,12000,Random,7,0.4768271744251251
7M,12000,Random,8,0.46309781074523926
7M,12000,Random,9,0.4813740849494934
7M,12000,Random,10,0.4827567934989929
7M,12000,Random,11,0.47175708413124084
7M,12000,Random,12,0.4657983183860779
7M,12000,Random,13,0.47611719369888306
7M,12000,Random,14,0.474132776260376
7M,12000,Random,15,0.479820191860199
7M,12000,Random,16,0.4819229245185852
7M,12000,Random,17,0.480927050113678
7M,12000,Random,18,0.4739454686641693
7M,12000,Random,19,0.48202869296073914
7M,12000,Random,20,0.47057104110717773
7M,12000,Random,21,0.47139716148376465
7M,12000,Random,22,0.4786437451839447
7M,12000,Random,23,0.48167312145233154
7M,12000,Random,24,0.4797807037830353
7M,12000,Random,25,0.4674068093299866
7M,12000,Random,26,0.4710286259651184
7M,12000,Random,27,0.4760996997356415
7M,12000,Random,28,0.4806494116783142
7M,12000,Random,29,0.475675493478775
7M,12000,Random,30,0.4784337878227234
7M,12000,Random,31,0.47249969840049744
7M,12000,Random,32,0.46811074018478394
7M,12000,Random,33,0.4738989472389221
7M,12000,Random,34,0.4755244553089142
7M,12000,Random,35,0.47553887963294983
7M,12000,Random,36,0.46618545055389404
7M,12000,Random,37,0.4779092073440552
7M,12000,Random,38,0.4784127175807953
7M,12000,Random,39,0.4755796790122986
7M,12000,Random,40,0.47692254185676575
7M,12000,Random,41,0.47863098978996277
7M,12000,Random,42,0.4747525155544281
7M,12000,Random,43,0.4798848032951355
7M,12000,Random,44,0.45554831624031067
7M,12500,Global,-1,110.20416259765625
7M,12500,Frequency,0,0.8192770481109619
7M,12500,Frequency,1,0.7907348871231079
7M,12500,Frequency,2,0.7778668403625488
7M,12500,Frequency,3,0.75328129529953
7M,12500,Frequency,4,0.7268987894058228
7M,12500,Frequency,5,0.7121143341064453
7M,12500,Frequency,6,0.6913260221481323
7M,12500,Frequency,7,0.6709898710250854
7M,12500,Frequency,8,0.6526340842247009
7M,12500,Frequency,9,0.631223738193512
7M,12500,Frequency,10,0.6156708598136902
7M,12500,Frequency,11,0.6031693816184998
7M,12500,Frequency,12,0.5820308327674866
7M,12500,Frequency,13,0.5681838393211365
7M,12500,Frequency,14,0.5479555726051331
7M,12500,Frequency,15,0.5448275208473206
7M,12500,Frequency,16,0.5314829349517822
7M,12500,Frequency,17,0.5160421133041382
7M,12500,Frequency,18,0.49918830394744873
7M,12500,Frequency,19,0.4953572154045105
7M,12500,Frequency,20,0.48254719376564026
7M,12500,Frequency,21,0.46518075466156006
7M,12500,Frequency,22,0.46645745635032654
7M,12500,Frequency,23,0.45105257630348206
7M,12500,Frequency,24,0.4405885338783264
7M,12500,Frequency,25,0.4292948246002197
7M,12500,Frequency,26,0.421467661857605
7M,12500,Frequency,27,0.41232967376708984
7M,12500,Frequency,28,0.40165987610816956
7M,12500,Frequency,29,0.3934406638145447
7M,12500,Frequency,30,0.382021427154541
7M,12500,Frequency,31,0.36799249053001404
7M,12500,Frequency,32,0.36131924390792847
7M,12500,Frequency,33,0.345281720161438
7M,12500,Frequency,34,0.33346980810165405
7M,12500,Frequency,35,0.3205336928367615
7M,12500,Frequency,36,0.30734577775001526
7M,12500,Frequency,37,0.2902001440525055
7M,12500,Frequency,38,0.2776961326599121
7M,12500,Frequency,39,0.2607908546924591
7M,12500,Frequency,40,0.2491835057735443
7M,12500,Frequency,41,0.24016804993152618
7M,12500,Frequency,42,0.23400503396987915
7M,12500,Frequency,43,0.22954899072647095
7M,12500,Frequency,44,0.22868137061595917
7M,12500,Random,0,0.47771385312080383
7M,12500,Random,1,0.479790061712265
7M,12500,Random,2,0.49256545305252075
7M,12500,Random,3,0.48057401180267334
7M,12500,Random,4,0.48044055700302124
7M,12500,Random,5,0.473148912191391
7M,12500,Random,6,0.483114629983902
7M,12500,Random,7,0.4844248294830322
7M,12500,Random,8,0.4702594578266144
7M,12500,Random,9,0.48875224590301514
7M,12500,Random,10,0.4900496006011963
7M,12500,Random,11,0.4794851243495941
7M,12500,Random,12,0.47311466932296753
7M,12500,Random,13,0.48354125022888184
7M,12500,Random,14,0.481241375207901
7M,12500,Random,15,0.4872439503669739
7M,12500,Random,16,0.48905953764915466
7M,12500,Random,17,0.48840051889419556
7M,12500,Random,18,0.48135241866111755
7M,12500,Random,19,0.4896273612976074
7M,12500,Random,20,0.47783929109573364
7M,12500,Random,21,0.4786013662815094
7M,12500,Random,22,0.4864404797554016
7M,12500,Random,23,0.4888685345649719
7M,12500,Random,24,0.4871021509170532
7M,12500,Random,25,0.4745963215827942
7M,12500,Random,26,0.47795188426971436
7M,12500,Random,27,0.4831465482711792
7M,12500,Random,28,0.4877815544605255
7M,12500,Random,29,0.48341789841651917
7M,12500,Random,30,0.486001580953598
7M,12500,Random,31,0.48011988401412964
7M,12500,Random,32,0.4754070043563843
7M,12500,Random,33,0.4811865985393524
7M,12500,Random,34,0.4828404486179352
7M,12500,Random,35,0.4827626347541809
7M,12500,Random,36,0.4732017517089844
7M,12500,Random,37,0.4851606488227844
7M,12500,Random,38,0.48600468039512634
7M,12500,Random,39,0.4832046627998352
7M,12500,Random,40,0.4844706654548645
7M,12500,Random,41,0.4861831068992615
7M,12500,Random,42,0.48217982053756714
7M,12500,Random,43,0.4872080087661743
7M,12500,Random,44,0.4626339077949524
7M,13000,Global,-1,111.90717315673828
7M,13000,Frequency,0,0.832535445690155
7M,13000,Frequency,1,0.8042662143707275
7M,13000,Frequency,2,0.7914771437644958
7M,13000,Frequency,3,0.766768217086792
7M,13000,Frequency,4,0.739463210105896
7M,13000,Frequency,5,0.7249963879585266
7M,13000,Frequency,6,0.7029258608818054
7M,13000,Frequency,7,0.6826253533363342
7M,13000,Frequency,8,0.6640437841415405
7M,13000,Frequency,9,0.6415186524391174
7M,13000,Frequency,10,0.6266990303993225
7M,13000,Frequency,11,0.6132683157920837
7M,13000,Frequency,12,0.5921822786331177
7M,13000,Frequency,13,0.5779403448104858
7M,13000,Frequency,14,0.55739825963974
7M,13000,Frequency,15,0.5537354350090027
7M,13000,Frequency,16,0.5402383208274841
7M,13000,Frequency,17,0.5249688625335693
7M,13000,Frequency,18,0.5071271657943726
7M,13000,Frequency,19,0.5027415752410889
7M,13000,Frequency,20,0.4902261793613434
7M,13000,Frequency,21,0.47220879793167114
7M,13000,Frequency,22,0.47347331047058105
7M,13000,Frequency,23,0.4577796161174774
7M,13000,Frequency,24,0.446895033121109
7M,13000,Frequency,25,0.43547505140304565
7M,13000,Frequency,26,0.42768073081970215
7M,13000,Frequency,27,0.41788437962532043
7M,13000,Frequency,28,0.40699976682662964
7M,13000,Frequency,29,0.39860132336616516
7M,13000,Frequency,30,0.3869766294956207
7M,13000,Frequency,31,0.3726635277271271
7M,13000,Frequency,32,0.36579713225364685
7M,13000,Frequency,33,0.3493720591068268
7M,13000,Frequency,34,0.33713412284851074
7M,13000,Frequency,35,0.323638916015625
7M,13000,Frequency,36,0.3105171322822571
7M,13000,Frequency,37,0.2926176190376282
7M,13000,Frequency,38,0.27964359521865845
7M,13000,Frequency,39,0.262229859828949
7M,13000,Frequency,40,0.2501048147678375
7M,13000,Frequency,41,0.2407446950674057
7M,13000,Frequency,42,0.23422116041183472
7M,13000,Frequency,43,0.22965215146541595
7M,13000,Frequency,44,0.22887204587459564
7M,13000,Random,0,0.4847255349159241
7M,13000,Random,1,0.4866122603416443
7M,13000,Random,2,0.4997536838054657
7M,13000,Random,3,0.48783332109451294
7M,13000,Random,4,0.48713958263397217
7M,13000,Random,5,0.4798910319805145
7M,13000,Random,6,0.4901883602142334
7M,13000,Random,7,0.4913865029811859
7M,13000,Random,8,0.4770851731300354
7M,13000,Random,9,0.4959495961666107
7M,13000,Random,10,0.497295618057251
7M,13000,Random,11,0.4864123463630676
7M,13000,Random,12,0.48019298911094666
7M,13000,Random,13,0.4908021092414856
7M,13000,Random,14,0.4886363446712494
7M,13000,Random,15,0.49436521530151367
7M,13000,Random,16,0.49638688564300537
7M,13000,Random,17,0.49612003564834595
7M,13000,Random,18,0.4881595969200134
7M,13000,Random,19,0.49727797508239746
7M,13000,Random,20,0.48452380299568176
7M,13000,Random,21,0.4861387610435486
7M,13000,Random,22,0.49388301372528076
7M,13000,Random,23,0.4961327612400055
7M,13000,Random,24,0.4941229522228241
7M,13000,Random,25,0.4815109074115753
7M,13000,Random,26,0.484632670879364
7M,13000,Random,27,0.49067965149879456
7M,13000,Random,28,0.4950810372829437
7M,13000,Random,29,0.4908052682876587
7M,13000,Random,30,0.49340325593948364
7M,13000,Random,31,0.4873349666595459
7M,13000,Random,32,0.4822719693183899
7M,13000,Random,33,0.48784422874450684
7M,13000,Random,34,0.48991572856903076
7M,13000,Random,35,0.48974186182022095
7M,13000,Random,36,0.48038873076438904
7M,13000,Random,37,0.4924984574317932
7M,13000,Random,38,0.49377667903900146
7M,13000,Random,39,0.49037694931030273
7M,13000,Random,40,0.491604208946228
7M,13000,Random,41,0.49339497089385986
7M,13000,Random,42,0.48903125524520874
7M,13000,Random,43,0.49434685707092285
7M,13000,Random,44,0.4690408706665039
7M,13500,Global,-1,113.5816879272461
7M,13500,Frequency,0,0.8454287648200989
7M,13500,Frequency,1,0.8175718784332275
7M,13500,Frequency,2,0.8042981624603271
7M,13500,Frequency,3,0.779419481754303
7M,13500,Frequency,4,0.7519362568855286
7M,13500,Frequency,5,0.7370840907096863
7M,13500,Frequency,6,0.715023398399353
7M,13500,Frequency,7,0.6940458416938782
7M,13500,Frequency,8,0.6756247878074646
7M,13500,Frequency,9,0.6523547172546387
7M,13500,Frequency,10,0.6365138292312622
7M,13500,Frequency,11,0.6235747337341309
7M,13500,Frequency,12,0.6018953919410706
7M,13500,Frequency,13,0.5867804884910583
7M,13500,Frequency,14,0.5665661096572876
7M,13500,Frequency,15,0.562648355960846
7M,13500,Frequency,16,0.5486646890640259
7M,13500,Frequency,17,0.5332019329071045
7M,13500,Frequency,18,0.5150249600410461
7M,13500,Frequency,19,0.5103775262832642
7M,13500,Frequency,20,0.4980526268482208
7M,13500,Frequency,21,0.4791300594806671
7M,13500,Frequency,22,0.4804535210132599
7M,13500,Frequency,23,0.46442100405693054
7M,13500,Frequency,24,0.45346665382385254
7M,13500,Frequency,25,0.44184747338294983
7M,13500,Frequency,26,0.4333827793598175
7M,13500,Frequency,27,0.42370325326919556
7M,13500,Frequency,28,0.41268229484558105
7M,13500,Frequency,29,0.40395259857177734
7M,13500,Frequency,30,0.39241018891334534
7M,13500,Frequency,31,0.37752288579940796
7M,13500,Frequency,32,0.36991193890571594
7M,13500,Frequency,33,0.3532828688621521
7M,13500,Frequency,34,0.3410266041755676
7M,13500,Frequency,35,0.32719144225120544
7M,13500,Frequency,36,0.31373730301856995
7M,13500,Frequency,37,0.295134037733078
7M,13500,Frequency,38,0.2819141447544098
7M,13500,Frequency,39,0.26400768756866455
7M,13500,Frequency,40,0.25100988149642944
7M,13500,Frequency,41,0.24146723747253418
7M,13500,Frequency,42,0.2344968169927597
7M,13500,Frequency,43,0.22980621457099915
7M,13500,Frequency,44,0.22891351580619812
7M,13500,Random,0,0.49151134490966797
7M,13500,Random,1,0.4933066666126251
7M,13500,Random,2,0.5072538256645203
7M,13500,Random,3,0.4950771927833557
7M,13500,Random,4,0.49383416771888733
7M,13500,Random,5,0.4866639971733093
7M,13500,Random,6,0.4973888099193573
7M,13500,Random,7,0.49850454926490784
7M,13500,Random,8,0.4840359389781952
7M,13500,Random,9,0.5033459067344666
7M,13500,Random,10,0.5046369433403015
7M,13500,Random,11,0.49350664019584656
7M,13500,Random,12,0.48701825737953186
7M,13500,Random,13,0.4978392422199249
7M,13500,Random,14,0.4955143630504608
7M,13500,Random,15,0.5015081167221069
7M,13500,Random,16,0.5036187171936035
7M,13500,Random,17,0.5032332539558411
7M,13500,Random,18,0.49591729044914246
7M,13500,Random,19,0.5049092769622803
7M,13500,Random,20,0.49196657538414
7M,13500,Random,21,0.49341627955436707
7M,13500,Random,22,0.5008007287979126
7M,13500,Random,23,0.5032128691673279
7M,13500,Random,24,0.5012214183807373
7M,13500,Random,25,0.4883500039577484
7M,13500,Random,26,0.4916861057281494
7M,13500,Random,27,0.497964471578598
7M,13500,Random,28,0.5023655295372009
7M,13500,Random,29,0.49787774682044983
7M,13500,Random,30,0.49993330240249634
7M,13500,Random,31,0.49477270245552063
7M,13500,Random,32,0.48923155665397644
7M,13500,Random,33,0.4947284460067749
7M,13500,Random,34,0.4968835711479187
7M,13500,Random,35,0.4965783655643463
7M,13500,Random,36,0.48718762397766113
7M,13500,Random,37,0.49958890676498413
7M,13500,Random,38,0.5007201433181763
7M,13500,Random,39,0.4971988797187805
7M,13500,Random,40,0.4987902343273163
7M,13500,Random,41,0.5002008676528931
7M,13500,Random,42,0.49592408537864685
7M,13500,Random,43,0.5012595057487488
7M,13500,Random,44,0.4761510193347931
7M,14000,Global,-1,115.2450180053711
7M,14000,Frequency,0,0.8581048846244812
7M,14000,Frequency,1,0.8310462832450867
7M,14000,Frequency,2,0.8172290325164795
7M,14000,Frequency,3,0.7919967770576477
7M,14000,Frequency,4,0.7642338871955872
7M,14000,Frequency,5,0.7498061656951904
7M,14000,Frequency,6,0.7264607548713684
7M,14000,Frequency,7,0.7056524753570557
7M,14000,Frequency,8,0.6862379908561707
7M,14000,Frequency,9,0.6632502675056458
7M,14000,Frequency,10,0.6465970873832703
7M,14000,Frequency,11,0.6337039470672607
7M,14000,Frequency,12,0.6121787428855896
7M,14000,Frequency,13,0.5960225462913513
7M,14000,Frequency,14,0.575100839138031
7M,14000,Frequency,15,0.5712695717811584
7M,14000,Frequency,16,0.5569811463356018
7M,14000,Frequency,17,0.5413050651550293
7M,14000,Frequency,18,0.5231438279151917
7M,14000,Frequency,19,0.5177860260009766
7M,14000,Frequency,20,0.5053312182426453
7M,14000,Frequency,21,0.4860626757144928
7M,14000,Frequency,22,0.4877454340457916
7M,14000,Frequency,23,0.4713614284992218
7M,14000,Frequency,24,0.4599698781967163
7M,14000,Frequency,25,0.4480094909667969
7M,14000,Frequency,26,0.4389674663543701
7M,14000,Frequency,27,0.42906156182289124
7M,14000,Frequency,28,0.41821885108947754
7M,14000,Frequency,29,0.4088537395000458
7M,14000,Frequency,30,0.39744049310684204
7M,14000,Frequency,31,0.3820608854293823
7M,14000,Frequency,32,0.37437140941619873
7M,14000,Frequency,33,0.35734087228775024
7M,14000,Frequency,34,0.3451838493347168
7M,14000,Frequency,35,0.3305283486843109
7M,14000,Frequency,36,0.3166196048259735
7M,14000,Frequency,37,0.29749858379364014
7M,14000,Frequency,38,0.2838999629020691
7M,14000,Frequency,39,0.26545435190200806
7M,14000,Frequency,40,0.2519950568675995
7M,14000,Frequency,41,0.24205072224140167
7M,14000,Frequency,42,0.23479536175727844
7M,14000,Frequency,43,0.22995606064796448
7M,14000,Frequency,44,0.22901484370231628
7M,14000,Random,0,0.4986902177333832
7M,14000,Random,1,0.5007742643356323
7M,14000,Random,2,0.5143399834632874
7M,14000,Random,3,0.5017399191856384
7M,14000,Random,4,0.500773012638092
7M,14000,Random,5,0.49333101511001587
7M,14000,Random,6,0.504306972026825
7M,14000,Random,7,0.5052084922790527
7M,14000,Random,8,0.4906866252422333
7M,14000,Random,9,0.5101024508476257
7M,14000,Random,10,0.5119037628173828
7M,14000,Random,11,0.5006125569343567
7M,14000,Random,12,0.49374234676361084
7M,14000,Random,13,0.5048469305038452
7M,14000,Random,14,0.5024112462997437
7M,14000,Random,15,0.508919358253479
7M,14000,Random,16,0.5106320977210999
7M,14000,Random,17,0.5106069445610046
7M,14000,Random,18,0.5024102926254272
7M,14000,Random,19,0.5121525526046753
7M,14000,Random,20,0.4989269971847534
7M,14000,Random,21,0.5004194378852844
7M,14000,Random,22,0.507851779460907
7M,14000,Random,23,0.5103800892829895
7M,14000,Random,24,0.5081196427345276
7M,14000,Random,25,0.49473682045936584
7M,14000,Random,26,0.4985294044017792
7M,14000,Random,27,0.5048587918281555
7M,14000,Random,28,0.5094254612922668
7M,14000,Random,29,0.5046999454498291
7M,14000,Random,30,0.5071099996566772
7M,14000,Random,31,0.5021041631698608
7M,14000,Random,32,0.49646759033203125
7M,14000,Random,33,0.5018607974052429
7M,14000,Random,34,0.5034157037734985
7M,14000,Random,35,0.5034570097923279
7M,14000,Random,36,0.4938701391220093
7M,14000,Random,37,0.5064857602119446
7M,14000,Random,38,0.5079852938652039
7M,14000,Random,39,0.5044336318969727
7M,14000,Random,40,0.5062167644500732
7M,14000,Random,41,0.5069541931152344
7M,14000,Random,42,0.5027942061424255
7M,14000,Random,43,0.5083307027816772
7M,14000,Random,44,0.4830673336982727
7M,14500,Global,-1,116.90542602539062
7M,14500,Frequency,0,0.8709630370140076
7M,14500,Frequency,1,0.8435901403427124
7M,14500,Frequency,2,0.8298486471176147
7M,14500,Frequency,3,0.8048118352890015
7M,14500,Frequency,4,0.7761446237564087
7M,14500,Frequency,5,0.761599600315094
7M,14500,Frequency,6,0.738448977470398
7M,14500,Frequency,7,0.7168005704879761
7M,14500,Frequency,8,0.6972206234931946
7M,14500,Frequency,9,0.6744118928909302
7M,14500,Frequency,10,0.6571657061576843
7M,14500,Frequency,11,0.6439020037651062
7M,14500,Frequency,12,0.6219707131385803
7M,14500,Frequency,13,0.6052088141441345
7M,14500,Frequency,14,0.5837200880050659
7M,14500,Frequency,15,0.5800660252571106
7M,14500,Frequency,16,0.5653960704803467
7M,14500,Frequency,17,0.549489438533783
7M,14500,Frequency,18,0.5308171510696411
7M,14500,Frequency,19,0.5259028673171997
7M,14500,Frequency,20,0.5126960873603821
7M,14500,Frequency,21,0.4927162230014801
7M,14500,Frequency,22,0.4947492778301239
7M,14500,Frequency,23,0.47812455892562866
7M,14500,Frequency,24,0.4665197730064392
7M,14500,Frequency,25,0.4539893567562103
7M,14500,Frequency,26,0.4451301395893097
7M,14500,Frequency,27,0.43437567353248596
7M,14500,Frequency,28,0.4235052168369293
7M,14500,Frequency,29,0.41426581144332886
7M,14500,Frequency,30,0.40236935019493103
7M,14500,Frequency,31,0.386680006980896
7M,14500,Frequency,32,0.3788188695907593
7M,14500,Frequency,33,0.3616456389427185
7M,14500,Frequency,34,0.34930628538131714
7M,14500,Frequency,35,0.3339586555957794
7M,14500,Frequency,36,0.3198389708995819
7M,14500,Frequency,37,0.3001006543636322
7M,14500,Frequency,38,0.28598299622535706
7M,14500,Frequency,39,0.26685550808906555
7M,14500,Frequency,40,0.25295811891555786
7M,14500,Frequency,41,0.2426905632019043
7M,14500,Frequency,42,0.23523172736167908
7M,14500,Frequency,43,0.23012109100818634
7M,14500,Frequency,44,0.22917112708091736
7M,14500,Random,0,0.5050994753837585
7M,14500,Random,1,0.5080018043518066
7M,14500,Random,2,0.5219510793685913
7M,14500,Random,3,0.5092966556549072
7M,14500,Random,4,0.507477343082428
7M,14500,Random,5,0.5000301599502563
7M,14500,Random,6,0.5111865997314453
7M,14500,Random,7,0.512266218662262
7M,14500,Random,8,0.49760064482688904
7M,14500,Random,9,0.5174098610877991
7M,14500,Random,10,0.519037127494812
7M,14500,Random,11,0.5071147084236145
7M,14500,Random,12,0.5009252429008484
7M,14500,Random,13,0.5116676688194275
7M,14500,Random,14,0.509118914604187
7M,14500,Random,15,0.515677273273468
7M,14500,Random,16,0.5178899765014648
7M,14500,Random,17,0.5177857875823975
7M,14500,Random,18,0.5095145106315613
7M,14500,Random,19,0.5188912749290466
7M,14500,Random,20,0.50596022605896
7M,14500,Random,21,0.5072043538093567
7M,14500,Random,22,0.5147388577461243
7M,14500,Random,23,0.5173431634902954
7M,14500,Random,24,0.5154579281806946
7M,14500,Random,25,0.5014060139656067
7M,14500,Random,26,0.5054688453674316
7M,14500,Random,27,0.5116230249404907
7M,14500,Random,28,0.5164852738380432
7M,14500,Random,29,0.5117983222007751
7M,14500,Random,30,0.5143988728523254
7M,14500,Random,31,0.5089690685272217
7M,14500,Random,32,0.5032857060432434
7M,14500,Random,33,0.5086953043937683
7M,14500,Random,34,0.5105297565460205
7M,14500,Random,35,0.5102145671844482
7M,14500,Random,36,0.5005388855934143
7M,14500,Random,37,0.513394296169281
7M,14500,Random,38,0.5152903199195862
7M,14500,Random,39,0.5117311477661133
7M,14500,Random,40,0.513581395149231
7M,14500,Random,41,0.5135161280632019
7M,14500,Random,42,0.510341227054596
7M,14500,Random,43,0.5153992772102356
7M,14500,Random,44,0.4893920123577118
7M,15000,Global,-1,118.5094223022461
7M,15000,Frequency,0,0.8832226395606995
7M,15000,Frequency,1,0.85597825050354
7M,15000,Frequency,2,0.8425880670547485
7M,15000,Frequency,3,0.8170781135559082
7M,15000,Frequency,4,0.7874138951301575
7M,15000,Frequency,5,0.7732228636741638
7M,15000,Frequency,6,0.7494462728500366
7M,15000,Frequency,7,0.7282873392105103
7M,15000,Frequency,8,0.7081684470176697
7M,15000,Frequency,9,0.6842865943908691
7M,15000,Frequency,10,0.6669740676879883
7M,15000,Frequency,11,0.6532592177391052
7M,15000,Frequency,12,0.6316275596618652
7M,15000,Frequency,13,0.61454176902771
7M,15000,Frequency,14,0.5923182964324951
7M,15000,Frequency,15,0.5883797407150269
7M,15000,Frequency,16,0.5738475918769836
7M,15000,Frequency,17,0.5571591258049011
7M,15000,Frequency,18,0.5379970073699951
7M,15000,Frequency,19,0.5335066914558411
7M,15000,Frequency,20,0.5196979641914368
7M,15000,Frequency,21,0.4995509088039398
7M,15000,Frequency,22,0.5014445185661316
7M,15000,Frequency,23,0.48474231362342834
7M,15000,Frequency,24,0.4727761149406433
7M,15000,Frequency,25,0.4599631726741791
7M,15000,Frequency,26,0.45048975944519043
7M,15000,Frequency,27,0.4400959610939026
7M,15000,Frequency,28,0.4289698302745819
7M,15000,Frequency,29,0.41927045583724976
7M,15000,Frequency,30,0.4072529375553131
7M,15000,Frequency,31,0.3914007246494293
7M,15000,Frequency,32,0.3830580413341522
7M,15000,Frequency,33,0.3656552731990814
7M,15000,Frequency,34,0.35315510630607605
7M,15000,Frequency,35,0.3374783992767334
7M,15000,Frequency,36,0.32289037108421326
7M,15000,Frequency,37,0.3026563823223114
7M,15000,Frequency,38,0.28822848200798035
7M,15000,Frequency,39,0.26861828565597534
7M,15000,Frequency,40,0.25412920117378235
7M,15000,Frequency,41,0.243412584066391
7M,15000,Frequency,42,0.23566998541355133
7M,15000,Frequency,43,0.23026129603385925
7M,15000,Frequency,44,0.22920076549053192
7M,15000,Random,0,0.5113534927368164
7M,15000,Random,1,0.5143681764602661
7M,15000,Random,2,0.5290731191635132
7M,15000,Random,3,0.5161759257316589
7M,15000,Random,4,0.5140098333358765
7M,15000,Random,5,0.5063335299491882
7M,15000,Random,6,0.5180203318595886
7M,15000,Random,7,0.5189342498779297
7M,15000,Random,8,0.504130482673645
7M,15000,Random,9,0.5244621634483337
7M,15000,Random,10,0.5262522101402283
7M,15000,Random,11,0.5140528678894043
7M,15000,Random,12,0.5071777105331421
7M,15000,Random,13,0.5180272459983826
7M,15000,Random,14,0.5159569382667542
7M,15000,Random,15,0.5229083895683289
7M,15000,Random,16,0.5252866148948669
7M,15000,Random,17,0.5246018171310425
7M,15000,Random,18,0.5167895555496216
7M,15000,Random,19,0.5257568359375
7M,15000,Random,20,0.5129150152206421
7M,15000,Random,21,0.514024019241333
7M,15000,Random,22,0.5216290354728699
7M,15000,Random,23,0.524220883846283
7M,15000,Random,24,0.5223109126091003
7M,15000,Random,25,0.5080162286758423
7M,15000,Random,26,0.5119624733924866
7M,15000,Random,27,0.5184837579727173
7M,15000,Random,28,0.523367166519165
7M,15000,Random,29,0.5187201499938965
7M,15000,Random,30,0.5210958123207092
7M,15000,Random,31,0.5159623622894287
7M,15000,Random,32,0.5097951889038086
7M,15000,Random,33,0.5150244235992432
7M,15000,Random,34,0.5176516175270081
7M,15000,Random,35,0.517315149307251
7M,15000,Random,36,0.5069601535797119
7M,15000,Random,37,0.5202284455299377
7M,15000,Random,38,0.5221958160400391
7M,15000,Random,39,0.5183925628662109
7M,15000,Random,40,0.5201213359832764
7M,15000,Random,41,0.5207168459892273
7M,15000,Random,42,0.5169146656990051
7M,15000,Random,43,0.522005021572113
7M,15000,Random,44,0.4961554706096649
7M,15500,Global,-1,120.10342407226562
7M,15500,Frequency,0,0.8949212431907654
7M,15500,Frequency,1,0.8685078620910645
7M,15500,Frequency,2,0.8551431894302368
7M,15500,Frequency,3,0.8294195532798767
7M,15500,Frequency,4,0.7993662357330322
7M,15500,Frequency,5,0.7851054072380066
7M,15500,Frequency,6,0.7602614760398865
7M,15500,Frequency,7,0.7395118474960327
7M,15500,Frequency,8,0.7184607982635498
7M,15500,Frequency,9,0.6943911910057068
7M,15500,Frequency,10,0.6765140295028687
7M,15500,Frequency,11,0.6620373129844666
7M,15500,Frequency,12,0.640877902507782
7M,15500,Frequency,13,0.6238974332809448
7M,15500,Frequency,14,0.6010000705718994
7M,15500,Frequency,15,0.5965694785118103
7M,15500,Frequency,16,0.5822623372077942
7M,15500,Frequency,17,0.5650061964988708
7M,15500,Frequency,18,0.5454974174499512
7M,15500,Frequency,19,0.5407150387763977
7M,15500,Frequency,20,0.5265728831291199
7M,15500,Frequency,21,0.5062524080276489
7M,15500,Frequency,22,0.5078966617584229
7M,15500,Frequency,23,0.4912931025028229
7M,15500,Frequency,24,0.4788811504840851
7M,15500,Frequency,25,0.4658239185810089
7M,15500,Frequency,26,0.45624494552612305
7M,15500,Frequency,27,0.44578349590301514
7M,15500,Frequency,28,0.434362530708313
7M,15500,Frequency,29,0.4240819215774536
7M,15500,Frequency,30,0.4125054180622101
7M,15500,Frequency,31,0.3954741358757019
7M,15500,Frequency,32,0.387307733297348
7M,15500,Frequency,33,0.36970317363739014
7M,15500,Frequency,34,0.35674431920051575
7M,15500,Frequency,35,0.34071946144104004
7M,15500,Frequency,36,0.32564684748649597
7M,15500,Frequency,37,0.30499163269996643
7M,15500,Frequency,38,0.29033952951431274
7M,15500,Frequency,39,0.27033910155296326
7M,15500,Frequency,40,0.2552085816860199
7M,15500,Frequency,41,0.24403275549411774
7M,15500,Frequency,42,0.23597541451454163
7M,15500,Frequency,43,0.2304648458957672
7M,15500,Frequency,44,0.2293339967727661
7M,15500,Random,0,0.5180394649505615
